Entity,Code,Date,Total confirmed cases of COVID-19 per million people (cases per million)
Luxembourg,LUX,"Jan 12, 2020",0
Luxembourg,LUX,"Jan 13, 2020",0
Luxembourg,LUX,"Jan 14, 2020",0
Luxembourg,LUX,"Jan 15, 2020",0
Luxembourg,LUX,"Jan 16, 2020",0
Luxembourg,LUX,"Jan 17, 2020",0
Luxembourg,LUX,"Jan 18, 2020",0
Luxembourg,LUX,"Jan 19, 2020",0
Luxembourg,LUX,"Jan 20, 2020",0
Luxembourg,LUX,"Jan 21, 2020",0
Luxembourg,LUX,"Jan 22, 2020",0
Luxembourg,LUX,"Jan 23, 2020",0
Luxembourg,LUX,"Jan 24, 2020",0
Luxembourg,LUX,"Jan 25, 2020",0
Luxembourg,LUX,"Jan 26, 2020",0
Luxembourg,LUX,"Jan 27, 2020",0
Luxembourg,LUX,"Jan 28, 2020",0
Luxembourg,LUX,"Jan 29, 2020",0
Luxembourg,LUX,"Jan 30, 2020",0
Luxembourg,LUX,"Jan 31, 2020",0
Luxembourg,LUX,"Feb 1, 2020",0
Luxembourg,LUX,"Feb 2, 2020",0
Luxembourg,LUX,"Feb 3, 2020",0
Luxembourg,LUX,"Feb 4, 2020",0
Luxembourg,LUX,"Feb 5, 2020",0
Luxembourg,LUX,"Feb 6, 2020",0
Luxembourg,LUX,"Feb 7, 2020",0
Luxembourg,LUX,"Feb 8, 2020",0
Luxembourg,LUX,"Feb 9, 2020",0
Luxembourg,LUX,"Feb 10, 2020",0
Luxembourg,LUX,"Feb 11, 2020",0
Luxembourg,LUX,"Feb 12, 2020",0
Luxembourg,LUX,"Feb 13, 2020",0
Luxembourg,LUX,"Feb 14, 2020",0
Luxembourg,LUX,"Feb 15, 2020",0
Luxembourg,LUX,"Feb 16, 2020",0
Luxembourg,LUX,"Feb 17, 2020",0
Luxembourg,LUX,"Feb 18, 2020",0
Luxembourg,LUX,"Feb 19, 2020",0
Luxembourg,LUX,"Feb 20, 2020",0
Luxembourg,LUX,"Feb 21, 2020",0
Luxembourg,LUX,"Feb 22, 2020",0
Luxembourg,LUX,"Feb 23, 2020",0
Luxembourg,LUX,"Feb 24, 2020",0
Luxembourg,LUX,"Feb 25, 2020",0
Luxembourg,LUX,"Feb 26, 2020",0
Luxembourg,LUX,"Feb 27, 2020",0
Luxembourg,LUX,"Feb 28, 2020",0
Luxembourg,LUX,"Feb 29, 2020",0
Luxembourg,LUX,"Mar 1, 2020",1.598
Luxembourg,LUX,"Mar 2, 2020",1.598
Luxembourg,LUX,"Mar 7, 2020",4.793
Luxembourg,LUX,"Mar 9, 2020",7.988
Luxembourg,LUX,"Mar 11, 2020",11.183
Luxembourg,LUX,"Mar 12, 2020",11.183
Luxembourg,LUX,"Mar 13, 2020",41.535
Luxembourg,LUX,"Mar 14, 2020",60.705
Luxembourg,LUX,"Mar 16, 2020",123.008
Luxembourg,LUX,"Mar 17, 2020",129.398
Luxembourg,LUX,"Mar 18, 2020",223.651
Luxembourg,LUX,"Mar 19, 2020",335.476
Luxembourg,LUX,"Mar 20, 2020",551.139
Luxembourg,LUX,"Mar 21, 2020",773.193
Luxembourg,LUX,"Mar 22, 2020",1070.329
Luxembourg,LUX,"Mar 23, 2020",1274.809
Luxembourg,LUX,"Mar 24, 2020",1397.817
Luxembourg,LUX,"Mar 25, 2020",1755.658
Luxembourg,LUX,"Mar 26, 2020",2129.475
Luxembourg,LUX,"Mar 27, 2020",2321.175
Luxembourg,LUX,"Mar 28, 2020",2563.996
Luxembourg,LUX,"Mar 29, 2020",2925.032
Luxembourg,LUX,"Mar 30, 2020",3115.135
Luxembourg,LUX,"Mar 31, 2020",3175.841
Luxembourg,LUX,"Apr 1, 2020",3479.367
Luxembourg,LUX,"Apr 2, 2020",3704.615
Luxembourg,LUX,"Apr 3, 2020",3972.996
Luxembourg,LUX,"Apr 4, 2020",4172.684
Luxembourg,LUX,"Apr 5, 2020",4359.592
Luxembourg,LUX,"Apr 6, 2020",4479.405
Luxembourg,LUX,"Apr 7, 2020",4541.708
Luxembourg,LUX,"Apr 8, 2020",4744.591
Luxembourg,LUX,"Apr 9, 2020",4846.831
Luxembourg,LUX,"Apr 10, 2020",4976.229
Luxembourg,LUX,"Apr 11, 2020",5148.76
Luxembourg,LUX,"Apr 12, 2020",5223.842
Luxembourg,LUX,"Apr 13, 2020",5241.415
Luxembourg,LUX,"Apr 14, 2020",5258.988
Luxembourg,LUX,"Apr 15, 2020",5282.95
Luxembourg,LUX,"Apr 16, 2020",5388.385
Luxembourg,LUX,"Apr 17, 2020",5501.808
Luxembourg,LUX,"Apr 18, 2020",5559.319
Luxembourg,LUX,"Apr 19, 2020",5650.376
Luxembourg,LUX,"Apr 20, 2020",5671.144
Luxembourg,LUX,"Apr 21, 2020",5683.924
Luxembourg,LUX,"Apr 22, 2020",5779.774
Luxembourg,LUX,"Apr 23, 2020",5837.284
Luxembourg,LUX,"Apr 24, 2020",5854.857
Luxembourg,LUX,"Apr 25, 2020",5902.782
Luxembourg,LUX,"Apr 26, 2020",5928.342
Luxembourg,LUX,"Apr 27, 2020",5947.512
Luxembourg,LUX,"Apr 28, 2020",5957.097
Luxembourg,LUX,"Apr 29, 2020",5976.267
Luxembourg,LUX,"Apr 30, 2020",6020.998
Luxembourg,LUX,"May 1, 2020",6044.96
Luxembourg,LUX,"May 2, 2020",6073.715
Luxembourg,LUX,"May 3, 2020",6089.69
Luxembourg,LUX,"May 4, 2020",6108.86
Luxembourg,LUX,"May 5, 2020",6115.25
Luxembourg,LUX,"May 6, 2020",6134.42
Luxembourg,LUX,"May 7, 2020",6151.993
Luxembourg,LUX,"May 8, 2020",6164.773
Luxembourg,LUX,"May 9, 2020",6183.943
Luxembourg,LUX,"May 10, 2020",6193.528
Luxembourg,LUX,"May 11, 2020",6207.906
Luxembourg,LUX,"May 12, 2020",6211.101
Luxembourg,LUX,"May 13, 2020",6220.686
Luxembourg,LUX,"May 14, 2020",6236.661
Luxembourg,LUX,"May 15, 2020",6254.233
Luxembourg,LUX,"May 16, 2020",6267.013
Luxembourg,LUX,"May 17, 2020",6278.196
Luxembourg,LUX,"May 18, 2020",6302.159
Luxembourg,LUX,"May 19, 2020",6305.354
Luxembourg,LUX,"May 20, 2020",6322.926
Luxembourg,LUX,"May 21, 2020",6343.694
Luxembourg,LUX,"May 22, 2020",6358.071
Luxembourg,LUX,"May 23, 2020",6359.669
Macedonia,MKD,"Dec 31, 2019",0
Macedonia,MKD,"Jan 1, 2020",0
Macedonia,MKD,"Jan 2, 2020",0
Macedonia,MKD,"Jan 3, 2020",0
Macedonia,MKD,"Jan 4, 2020",0
Macedonia,MKD,"Jan 5, 2020",0
Macedonia,MKD,"Jan 6, 2020",0
Macedonia,MKD,"Jan 7, 2020",0
Macedonia,MKD,"Jan 8, 2020",0
Macedonia,MKD,"Jan 9, 2020",0
Macedonia,MKD,"Jan 10, 2020",0
Macedonia,MKD,"Jan 11, 2020",0
Macedonia,MKD,"Jan 12, 2020",0
Macedonia,MKD,"Jan 13, 2020",0
Macedonia,MKD,"Jan 14, 2020",0
Macedonia,MKD,"Jan 15, 2020",0
Macedonia,MKD,"Jan 16, 2020",0
Macedonia,MKD,"Jan 17, 2020",0
Macedonia,MKD,"Jan 18, 2020",0
Macedonia,MKD,"Jan 19, 2020",0
Macedonia,MKD,"Jan 20, 2020",0
Macedonia,MKD,"Jan 21, 2020",0
Macedonia,MKD,"Jan 22, 2020",0
Macedonia,MKD,"Jan 23, 2020",0
Macedonia,MKD,"Jan 24, 2020",0
Macedonia,MKD,"Jan 25, 2020",0
Macedonia,MKD,"Jan 26, 2020",0
Macedonia,MKD,"Jan 27, 2020",0
Macedonia,MKD,"Jan 28, 2020",0
Macedonia,MKD,"Jan 29, 2020",0
Macedonia,MKD,"Jan 30, 2020",0
Macedonia,MKD,"Jan 31, 2020",0
Macedonia,MKD,"Feb 1, 2020",0
Macedonia,MKD,"Feb 2, 2020",0
Macedonia,MKD,"Feb 3, 2020",0
Macedonia,MKD,"Feb 4, 2020",0
Macedonia,MKD,"Feb 5, 2020",0
Macedonia,MKD,"Feb 6, 2020",0
Macedonia,MKD,"Feb 7, 2020",0
Macedonia,MKD,"Feb 8, 2020",0
Macedonia,MKD,"Feb 9, 2020",0
Macedonia,MKD,"Feb 10, 2020",0
Macedonia,MKD,"Feb 11, 2020",0
Macedonia,MKD,"Feb 12, 2020",0
Macedonia,MKD,"Feb 13, 2020",0
Macedonia,MKD,"Feb 14, 2020",0
Macedonia,MKD,"Feb 15, 2020",0
Macedonia,MKD,"Feb 16, 2020",0
Macedonia,MKD,"Feb 17, 2020",0
Macedonia,MKD,"Feb 18, 2020",0
Macedonia,MKD,"Feb 19, 2020",0
Macedonia,MKD,"Feb 20, 2020",0
Macedonia,MKD,"Feb 21, 2020",0
Macedonia,MKD,"Feb 22, 2020",0
Macedonia,MKD,"Feb 23, 2020",0
Macedonia,MKD,"Feb 24, 2020",0
Macedonia,MKD,"Feb 25, 2020",0
Macedonia,MKD,"Feb 26, 2020",0
Macedonia,MKD,"Feb 27, 2020",0.48
Macedonia,MKD,"Feb 28, 2020",0.48
Macedonia,MKD,"Feb 29, 2020",0.48
Macedonia,MKD,"Mar 1, 2020",0.48
Macedonia,MKD,"Mar 2, 2020",0.48
Macedonia,MKD,"Mar 7, 2020",1.44
Macedonia,MKD,"Mar 11, 2020",3.36
Macedonia,MKD,"Mar 13, 2020",4.32
Macedonia,MKD,"Mar 14, 2020",6.24
Macedonia,MKD,"Mar 16, 2020",6.24
Macedonia,MKD,"Mar 17, 2020",9.12
Macedonia,MKD,"Mar 18, 2020",14.88
Macedonia,MKD,"Mar 19, 2020",20.16
Macedonia,MKD,"Mar 20, 2020",23.039
Macedonia,MKD,"Mar 21, 2020",33.599
Macedonia,MKD,"Mar 22, 2020",40.799
Macedonia,MKD,"Mar 23, 2020",54.719
Macedonia,MKD,"Mar 24, 2020",65.279
Macedonia,MKD,"Mar 25, 2020",71.038
Macedonia,MKD,"Mar 26, 2020",84.958
Macedonia,MKD,"Mar 27, 2020",96.478
Macedonia,MKD,"Mar 28, 2020",105.118
Macedonia,MKD,"Mar 29, 2020",115.677
Macedonia,MKD,"Mar 30, 2020",124.317
Macedonia,MKD,"Mar 31, 2020",136.797
Macedonia,MKD,"Apr 1, 2020",157.916
Macedonia,MKD,"Apr 2, 2020",169.916
Macedonia,MKD,"Apr 3, 2020",169.916
Macedonia,MKD,"Apr 4, 2020",206.395
Macedonia,MKD,"Apr 5, 2020",231.835
Macedonia,MKD,"Apr 6, 2020",231.835
Macedonia,MKD,"Apr 7, 2020",273.594
Macedonia,MKD,"Apr 8, 2020",287.514
Macedonia,MKD,"Apr 9, 2020",296.153
Macedonia,MKD,"Apr 10, 2020",318.233
Macedonia,MKD,"Apr 11, 2020",341.272
Macedonia,MKD,"Apr 12, 2020",364.792
Macedonia,MKD,"Apr 13, 2020",397.431
Macedonia,MKD,"Apr 14, 2020",409.911
Macedonia,MKD,"Apr 15, 2020",435.83
Macedonia,MKD,"Apr 16, 2020",467.51
Macedonia,MKD,"Apr 17, 2020",518.868
Macedonia,MKD,"Apr 18, 2020",536.148
Macedonia,MKD,"Apr 19, 2020",561.587
Macedonia,MKD,"Apr 20, 2020",579.347
Macedonia,MKD,"Apr 21, 2020",587.987
Macedonia,MKD,"Apr 22, 2020",590.867
Macedonia,MKD,"Apr 23, 2020",604.306
Macedonia,MKD,"Apr 24, 2020",623.986
Macedonia,MKD,"Apr 25, 2020",636.466
Macedonia,MKD,"Apr 26, 2020",656.145
Macedonia,MKD,"Apr 27, 2020",665.265
Macedonia,MKD,"Apr 28, 2020",671.505
Macedonia,MKD,"Apr 29, 2020",682.065
Macedonia,MKD,"Apr 30, 2020",692.144
Macedonia,MKD,"May 1, 2020",703.184
Macedonia,MKD,"May 2, 2020",717.104
Macedonia,MKD,"May 3, 2020",722.864
Macedonia,MKD,"May 4, 2020",725.264
Macedonia,MKD,"May 5, 2020",728.624
Macedonia,MKD,"May 6, 2020",732.464
Macedonia,MKD,"May 7, 2020",738.703
Macedonia,MKD,"May 8, 2020",754.543
Macedonia,MKD,"May 9, 2020",761.263
Macedonia,MKD,"May 10, 2020",778.543
Macedonia,MKD,"May 11, 2020",788.142
Macedonia,MKD,"May 12, 2020",798.702
Macedonia,MKD,"May 13, 2020",803.502
Macedonia,MKD,"May 14, 2020",813.102
Macedonia,MKD,"May 15, 2020",827.021
Macedonia,MKD,"May 16, 2020",835.181
Macedonia,MKD,"May 17, 2020",845.741
Macedonia,MKD,"May 18, 2020",860.141
Macedonia,MKD,"May 19, 2020",872.14
Macedonia,MKD,"May 20, 2020",882.7
Macedonia,MKD,"May 21, 2020",891.82
Macedonia,MKD,"May 22, 2020",911.02
Macedonia,MKD,"May 23, 2020",922.059
Madagascar,MDG,"Mar 21, 2020",0.108
Madagascar,MDG,"Mar 22, 2020",0.108
Madagascar,MDG,"Mar 23, 2020",0.108
Madagascar,MDG,"Mar 24, 2020",0.614
Madagascar,MDG,"Mar 25, 2020",0.686
Madagascar,MDG,"Mar 26, 2020",0.686
Madagascar,MDG,"Mar 27, 2020",0.831
Madagascar,MDG,"Mar 28, 2020",0.867
Madagascar,MDG,"Mar 29, 2020",1.011
Madagascar,MDG,"Mar 30, 2020",1.336
Madagascar,MDG,"Mar 31, 2020",1.589
Madagascar,MDG,"Apr 1, 2020",1.661
Madagascar,MDG,"Apr 2, 2020",1.95
Madagascar,MDG,"Apr 3, 2020",2.131
Madagascar,MDG,"Apr 4, 2020",2.347
Madagascar,MDG,"Apr 5, 2020",2.564
Madagascar,MDG,"Apr 6, 2020",2.6
Madagascar,MDG,"Apr 7, 2020",2.781
Madagascar,MDG,"Apr 8, 2020",3.07
Madagascar,MDG,"Apr 9, 2020",3.358
Madagascar,MDG,"Apr 10, 2020",3.358
Madagascar,MDG,"Apr 11, 2020",3.684
Madagascar,MDG,"Apr 12, 2020",3.684
Madagascar,MDG,"Apr 13, 2020",3.828
Madagascar,MDG,"Apr 14, 2020",3.828
Madagascar,MDG,"Apr 15, 2020",3.9
Madagascar,MDG,"Apr 16, 2020",3.972
Madagascar,MDG,"Apr 17, 2020",4.009
Madagascar,MDG,"Apr 18, 2020",4.225
Madagascar,MDG,"Apr 19, 2020",4.225
Madagascar,MDG,"Apr 20, 2020",4.37
Madagascar,MDG,"Apr 21, 2020",4.37
Madagascar,MDG,"Apr 22, 2020",4.37
Madagascar,MDG,"Apr 23, 2020",4.37
Madagascar,MDG,"Apr 24, 2020",4.37
Madagascar,MDG,"Apr 25, 2020",4.406
Madagascar,MDG,"Apr 26, 2020",4.478
Madagascar,MDG,"Apr 27, 2020",4.478
Madagascar,MDG,"Apr 28, 2020",4.622
Madagascar,MDG,"Apr 29, 2020",4.622
Madagascar,MDG,"Apr 30, 2020",4.622
Madagascar,MDG,"May 1, 2020",4.767
Madagascar,MDG,"May 2, 2020",4.875
Madagascar,MDG,"May 3, 2020",4.875
Madagascar,MDG,"May 4, 2020",5.381
Madagascar,MDG,"May 5, 2020",5.381
Madagascar,MDG,"May 6, 2020",5.706
Madagascar,MDG,"May 7, 2020",5.706
Madagascar,MDG,"May 8, 2020",6.103
Madagascar,MDG,"May 9, 2020",6.103
Madagascar,MDG,"May 10, 2020",6.103
Madagascar,MDG,"May 11, 2020",6.175
Madagascar,MDG,"May 12, 2020",6.717
Madagascar,MDG,"May 13, 2020",6.934
Madagascar,MDG,"May 14, 2020",7.656
Madagascar,MDG,"May 15, 2020",8.306
Madagascar,MDG,"May 16, 2020",8.595
Madagascar,MDG,"May 17, 2020",10.22
Madagascar,MDG,"May 18, 2020",10.978
Madagascar,MDG,"May 19, 2020",11.628
Madagascar,MDG,"May 20, 2020",11.773
Madagascar,MDG,"May 21, 2020",13.398
Madagascar,MDG,"May 22, 2020",14.626
Madagascar,MDG,"May 23, 2020",16.179
Malawi,MWI,"Apr 3, 2020",0.157
Malawi,MWI,"Apr 4, 2020",0.157
Malawi,MWI,"Apr 5, 2020",0.209
Malawi,MWI,"Apr 6, 2020",0.209
Malawi,MWI,"Apr 7, 2020",0.261
Malawi,MWI,"Apr 8, 2020",0.418
Malawi,MWI,"Apr 9, 2020",0.418
Malawi,MWI,"Apr 10, 2020",0.418
Malawi,MWI,"Apr 11, 2020",0.47
Malawi,MWI,"Apr 12, 2020",0.627
Malawi,MWI,"Apr 13, 2020",0.68
Malawi,MWI,"Apr 14, 2020",0.836
Malawi,MWI,"Apr 15, 2020",0.836
Malawi,MWI,"Apr 16, 2020",0.836
Malawi,MWI,"Apr 17, 2020",0.836
Malawi,MWI,"Apr 18, 2020",0.889
Malawi,MWI,"Apr 19, 2020",0.889
Malawi,MWI,"Apr 20, 2020",0.889
Malawi,MWI,"Apr 21, 2020",0.889
Malawi,MWI,"Apr 22, 2020",0.941
Malawi,MWI,"Apr 23, 2020",1.202
Malawi,MWI,"Apr 24, 2020",1.725
Malawi,MWI,"Apr 25, 2020",1.725
Malawi,MWI,"Apr 26, 2020",1.725
Malawi,MWI,"Apr 27, 2020",1.777
Malawi,MWI,"Apr 28, 2020",1.882
Malawi,MWI,"Apr 29, 2020",1.882
Malawi,MWI,"Apr 30, 2020",1.882
Malawi,MWI,"May 1, 2020",1.934
Malawi,MWI,"May 2, 2020",1.934
Malawi,MWI,"May 3, 2020",1.986
Malawi,MWI,"May 4, 2020",2.039
Malawi,MWI,"May 5, 2020",2.143
Malawi,MWI,"May 6, 2020",2.143
Malawi,MWI,"May 7, 2020",2.248
Malawi,MWI,"May 8, 2020",2.248
Malawi,MWI,"May 9, 2020",2.248
Malawi,MWI,"May 10, 2020",2.927
Malawi,MWI,"May 11, 2020",2.927
Malawi,MWI,"May 12, 2020",2.98
Malawi,MWI,"May 13, 2020",3.032
Malawi,MWI,"May 14, 2020",3.293
Malawi,MWI,"May 15, 2020",3.293
Malawi,MWI,"May 16, 2020",3.293
Malawi,MWI,"May 17, 2020",3.398
Malawi,MWI,"May 18, 2020",3.659
Malawi,MWI,"May 19, 2020",3.659
Malawi,MWI,"May 20, 2020",3.711
Malawi,MWI,"May 21, 2020",3.764
Malawi,MWI,"May 22, 2020",3.764
Malawi,MWI,"May 23, 2020",4.286
Malaysia,MYS,"Dec 31, 2019",0
Malaysia,MYS,"Jan 1, 2020",0
Malaysia,MYS,"Jan 2, 2020",0
Malaysia,MYS,"Jan 3, 2020",0
Malaysia,MYS,"Jan 4, 2020",0
Malaysia,MYS,"Jan 5, 2020",0
Malaysia,MYS,"Jan 6, 2020",0
Malaysia,MYS,"Jan 7, 2020",0
Malaysia,MYS,"Jan 8, 2020",0
Malaysia,MYS,"Jan 9, 2020",0
Malaysia,MYS,"Jan 10, 2020",0
Malaysia,MYS,"Jan 11, 2020",0
Malaysia,MYS,"Jan 12, 2020",0
Malaysia,MYS,"Jan 13, 2020",0
Malaysia,MYS,"Jan 14, 2020",0
Malaysia,MYS,"Jan 15, 2020",0
Malaysia,MYS,"Jan 16, 2020",0
Malaysia,MYS,"Jan 17, 2020",0
Malaysia,MYS,"Jan 18, 2020",0
Malaysia,MYS,"Jan 19, 2020",0
Malaysia,MYS,"Jan 20, 2020",0
Malaysia,MYS,"Jan 21, 2020",0
Malaysia,MYS,"Jan 22, 2020",0
Malaysia,MYS,"Jan 23, 2020",0
Malaysia,MYS,"Jan 24, 2020",0
Malaysia,MYS,"Jan 25, 2020",0.093
Malaysia,MYS,"Jan 26, 2020",0.124
Malaysia,MYS,"Jan 27, 2020",0.124
Malaysia,MYS,"Jan 28, 2020",0.124
Malaysia,MYS,"Jan 29, 2020",0.216
Malaysia,MYS,"Jan 30, 2020",0.216
Malaysia,MYS,"Jan 31, 2020",0.247
Malaysia,MYS,"Feb 1, 2020",0.247
Malaysia,MYS,"Feb 2, 2020",0.247
Malaysia,MYS,"Feb 3, 2020",0.247
Malaysia,MYS,"Feb 4, 2020",0.247
Malaysia,MYS,"Feb 5, 2020",0.309
Malaysia,MYS,"Feb 6, 2020",0.371
Malaysia,MYS,"Feb 7, 2020",0.433
Malaysia,MYS,"Feb 8, 2020",0.463
Malaysia,MYS,"Feb 9, 2020",0.494
Malaysia,MYS,"Feb 10, 2020",0.556
Malaysia,MYS,"Feb 11, 2020",0.556
Malaysia,MYS,"Feb 12, 2020",0.556
Malaysia,MYS,"Feb 13, 2020",0.556
Malaysia,MYS,"Feb 14, 2020",0.587
Malaysia,MYS,"Feb 15, 2020",0.649
Malaysia,MYS,"Feb 16, 2020",0.68
Malaysia,MYS,"Feb 17, 2020",0.68
Malaysia,MYS,"Feb 18, 2020",0.68
Malaysia,MYS,"Feb 19, 2020",0.68
Malaysia,MYS,"Feb 20, 2020",0.68
Malaysia,MYS,"Feb 21, 2020",0.68
Malaysia,MYS,"Feb 22, 2020",0.68
Malaysia,MYS,"Feb 23, 2020",0.68
Malaysia,MYS,"Feb 24, 2020",0.68
Malaysia,MYS,"Feb 25, 2020",0.68
Malaysia,MYS,"Feb 26, 2020",0.68
Malaysia,MYS,"Feb 27, 2020",0.68
Malaysia,MYS,"Feb 28, 2020",0.711
Malaysia,MYS,"Feb 29, 2020",0.772
Malaysia,MYS,"Mar 1, 2020",0.772
Malaysia,MYS,"Mar 2, 2020",0.896
Malaysia,MYS,"Mar 4, 2020",1.112
Malaysia,MYS,"Mar 5, 2020",1.545
Malaysia,MYS,"Mar 6, 2020",1.545
Malaysia,MYS,"Mar 7, 2020",2.564
Malaysia,MYS,"Mar 8, 2020",2.873
Malaysia,MYS,"Mar 9, 2020",3.059
Malaysia,MYS,"Mar 10, 2020",3.615
Malaysia,MYS,"Mar 11, 2020",3.986
Malaysia,MYS,"Mar 12, 2020",4.604
Malaysia,MYS,"Mar 13, 2020",4.882
Malaysia,MYS,"Mar 14, 2020",6.087
Malaysia,MYS,"Mar 15, 2020",7.353
Malaysia,MYS,"Mar 16, 2020",13.224
Malaysia,MYS,"Mar 17, 2020",17.086
Malaysia,MYS,"Mar 18, 2020",20.793
Malaysia,MYS,"Mar 19, 2020",24.408
Malaysia,MYS,"Mar 20, 2020",27.807
Malaysia,MYS,"Mar 21, 2020",31.824
Malaysia,MYS,"Mar 22, 2020",36.551
Malaysia,MYS,"Mar 23, 2020",40.351
Malaysia,MYS,"Mar 24, 2020",46.901
Malaysia,MYS,"Mar 25, 2020",50.176
Malaysia,MYS,"Mar 26, 2020",55.49
Malaysia,MYS,"Mar 27, 2020",62.751
Malaysia,MYS,"Mar 28, 2020",66.768
Malaysia,MYS,"Mar 29, 2020",71.68
Malaysia,MYS,"Mar 30, 2020",76.315
Malaysia,MYS,"Mar 31, 2020",81.135
Malaysia,MYS,"Apr 1, 2020",85.46
Malaysia,MYS,"Apr 2, 2020",89.847
Malaysia,MYS,"Apr 3, 2020",96.274
Malaysia,MYS,"Apr 4, 2020",102.978
Malaysia,MYS,"Apr 5, 2020",107.613
Malaysia,MYS,"Apr 6, 2020",113.143
Malaysia,MYS,"Apr 7, 2020",117.191
Malaysia,MYS,"Apr 8, 2020",122.443
Malaysia,MYS,"Apr 9, 2020",127.263
Malaysia,MYS,"Apr 10, 2020",130.631
Malaysia,MYS,"Apr 11, 2020",134.277
Malaysia,MYS,"Apr 12, 2020",139.962
Malaysia,MYS,"Apr 13, 2020",144.689
Malaysia,MYS,"Apr 14, 2020",148.829
Malaysia,MYS,"Apr 15, 2020",154.081
Malaysia,MYS,"Apr 16, 2020",156.708
Malaysia,MYS,"Apr 17, 2020",160.106
Malaysia,MYS,"Apr 18, 2020",162.238
Malaysia,MYS,"Apr 19, 2020",163.907
Malaysia,MYS,"Apr 20, 2020",166.502
Malaysia,MYS,"Apr 21, 2020",167.614
Malaysia,MYS,"Apr 22, 2020",169.375
Malaysia,MYS,"Apr 23, 2020",170.92
Malaysia,MYS,"Apr 24, 2020",173.114
Malaysia,MYS,"Apr 25, 2020",175.833
Malaysia,MYS,"Apr 26, 2020",177.408
Malaysia,MYS,"Apr 27, 2020",178.582
Malaysia,MYS,"Apr 28, 2020",179.818
Malaysia,MYS,"Apr 29, 2020",180.776
Malaysia,MYS,"Apr 30, 2020",183.68
Malaysia,MYS,"May 1, 2020",185.442
Malaysia,MYS,"May 2, 2020",187.573
Malaysia,MYS,"May 3, 2020",190.818
Malaysia,MYS,"May 4, 2020",194.587
Malaysia,MYS,"May 5, 2020",196.286
Malaysia,MYS,"May 6, 2020",197.213
Malaysia,MYS,"May 7, 2020",198.603
Malaysia,MYS,"May 8, 2020",199.808
Malaysia,MYS,"May 9, 2020",201.909
Malaysia,MYS,"May 10, 2020",203.578
Malaysia,MYS,"May 11, 2020",205.648
Malaysia,MYS,"May 12, 2020",207.811
Malaysia,MYS,"May 13, 2020",208.305
Malaysia,MYS,"May 14, 2020",209.448
Malaysia,MYS,"May 15, 2020",210.684
Malaysia,MYS,"May 16, 2020",211.796
Malaysia,MYS,"May 17, 2020",212.322
Malaysia,MYS,"May 18, 2020",213.001
Malaysia,MYS,"May 19, 2020",214.453
Malaysia,MYS,"May 20, 2020",215.597
Malaysia,MYS,"May 21, 2020",216.554
Malaysia,MYS,"May 22, 2020",218.099
Malaysia,MYS,"May 23, 2020",220.509
Maldives,MDV,"Mar 8, 2020",3.7
Maldives,MDV,"Mar 9, 2020",7.4
Maldives,MDV,"Mar 11, 2020",11.1
Maldives,MDV,"Mar 12, 2020",14.8
Maldives,MDV,"Mar 14, 2020",16.65
Maldives,MDV,"Mar 15, 2020",16.65
Maldives,MDV,"Mar 16, 2020",24.05
Maldives,MDV,"Mar 17, 2020",24.05
Maldives,MDV,"Mar 18, 2020",24.05
Maldives,MDV,"Mar 19, 2020",24.05
Maldives,MDV,"Mar 20, 2020",24.05
Maldives,MDV,"Mar 21, 2020",24.05
Maldives,MDV,"Mar 22, 2020",24.05
Maldives,MDV,"Mar 23, 2020",24.05
Maldives,MDV,"Mar 24, 2020",24.05
Maldives,MDV,"Mar 25, 2020",24.05
Maldives,MDV,"Mar 26, 2020",24.05
Maldives,MDV,"Mar 27, 2020",24.05
Maldives,MDV,"Mar 28, 2020",25.9
Maldives,MDV,"Mar 29, 2020",29.6
Maldives,MDV,"Mar 30, 2020",31.45
Maldives,MDV,"Mar 31, 2020",31.45
Maldives,MDV,"Apr 1, 2020",33.3
Maldives,MDV,"Apr 2, 2020",35.15
Maldives,MDV,"Apr 3, 2020",35.15
Maldives,MDV,"Apr 4, 2020",35.15
Maldives,MDV,"Apr 5, 2020",35.15
Maldives,MDV,"Apr 6, 2020",35.15
Maldives,MDV,"Apr 7, 2020",35.15
Maldives,MDV,"Apr 8, 2020",35.15
Maldives,MDV,"Apr 9, 2020",35.15
Maldives,MDV,"Apr 10, 2020",35.15
Maldives,MDV,"Apr 11, 2020",35.15
Maldives,MDV,"Apr 12, 2020",35.15
Maldives,MDV,"Apr 13, 2020",37
Maldives,MDV,"Apr 14, 2020",37
Maldives,MDV,"Apr 15, 2020",38.85
Maldives,MDV,"Apr 16, 2020",38.85
Maldives,MDV,"Apr 17, 2020",46.25
Maldives,MDV,"Apr 18, 2020",53.65
Maldives,MDV,"Apr 19, 2020",64.75
Maldives,MDV,"Apr 20, 2020",96.2
Maldives,MDV,"Apr 21, 2020",127.65
Maldives,MDV,"Apr 22, 2020",157.25
Maldives,MDV,"Apr 23, 2020",157.25
Maldives,MDV,"Apr 24, 2020",203.499
Maldives,MDV,"Apr 25, 2020",236.799
Maldives,MDV,"Apr 26, 2020",253.449
Maldives,MDV,"Apr 27, 2020",395.899
Maldives,MDV,"Apr 28, 2020",395.899
Maldives,MDV,"Apr 29, 2020",453.249
Maldives,MDV,"Apr 30, 2020",512.449
Maldives,MDV,"May 1, 2020",865.798
Maldives,MDV,"May 2, 2020",908.348
